Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost,Included / International,Price / International,Compare At Price / International,Status
faux-georgette-baby-pink-party-wear-embroidery-work-gharara-suit,,,,,,,,,32,,Baby pink,,,LXM-388743-32,,shopify,10,deny,manual,34.04,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-baby-pink-party-wear-embroidery-work-gharara-suit,,,,,,,,,33,,Baby pink,,,LXM-388743-33,,shopify,10,deny,manual,34.04,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-baby-pink-party-wear-embroidery-work-gharara-suit,,,,,,,,,34,,Baby pink,,,LXM-388743-34,,shopify,10,deny,manual,34.04,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-baby-pink-party-wear-embroidery-work-gharara-suit,,,,,,,,,35,,Baby pink,,,LXM-388743-35,,shopify,10,deny,manual,34.04,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-baby-pink-party-wear-embroidery-work-gharara-suit,,,,,,,,,36,,Baby pink,,,LXM-388743-36,,shopify,10,deny,manual,34.04,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-baby-pink-party-wear-embroidery-work-gharara-suit,,,,,,,,,37,,Baby pink,,,LXM-388743-37,,shopify,10,deny,manual,34.04,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-black-festival-wear-sequins-work-readymade-sharara-suit,Georgette Black Festival Wear Sequins Work Readymade Sharara Suit,,LuxeMia,,Sharara Suit,"black, ethnic-suit, festival-wear, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, sequins-work, sharara-set, sharara-suit",TRUE,Size,m,Color,Black,,,LXM-388643-m,,shopify,10,deny,manual,45.72,,TRUE,TRUE,,,,,FALSE,Georgette Black Festival Wear Sequins Work Readymade Shar...,Shop this Black Georgette sharara suit for festival wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-black-festival-wear-sequins-work-readymade-sharara-suit,,,,,,,,,l,,Black,,,LXM-388643-l,,shopify,10,deny,manual,45.72,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-black-festival-wear-sequins-work-readymade-sharara-suit,,,,,,,,,xl,,Black,,,LXM-388643-xl,,shopify,10,deny,manual,45.72,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-black-festival-wear-sequins-work-readymade-sharara-suit,,,,,,,,,xxl,,Black,,,LXM-388643-xxl,,shopify,10,deny,manual,45.72,,TRUE,TRUE,,,,,,,,,kg,,,,,,
viscose-jacquard-silk-mehndi-party-wear-embroidery-work-readymade-sharara-suit,Viscose Jacquard Silk Mehndi Party Wear Embroidery Work Readymade Sharara Suit,,LuxeMia,,Sharara Suit,"embroidery-work, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, party-wear, sharara-set, sharara-suit, viscose",TRUE,Size,l,Color,Mehndi,,,LXM-388528-l,,shopify,10,deny,manual,67.28,,TRUE,TRUE,,,,,FALSE,Viscose Jacquard Silk Mehndi Party Wear Embroidery Work R...,Shop this Viscose sharara suit for party wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
viscose-jacquard-silk-mehndi-party-wear-embroidery-work-readymade-sharara-suit,,,,,,,,,xl,,Mehndi,,,LXM-388528-xl,,shopify,10,deny,manual,67.28,,TRUE,TRUE,,,,,,,,,kg,,,,,,
viscose-jacquard-silk-pink-party-wear-embroidery-work-readymade-sharara-suit,Viscose Jacquard Silk Pink Party Wear Embroidery Work Readymade Sharara Suit,,LuxeMia,,Sharara Suit,"embroidery-work, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, party-wear, pink, sharara-set, sharara-suit, viscose",TRUE,Size,l,Color,Pink,,,LXM-388553-l,,shopify,10,deny,manual,66.38,,TRUE,TRUE,,,,,FALSE,Viscose Jacquard Silk Pink Party Wear Embroidery Work Rea...,Shop this Pink Viscose sharara suit for party wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
viscose-jacquard-silk-pink-party-wear-embroidery-work-readymade-sharara-suit,,,,,,,,,xl,,Pink,,,LXM-388553-xl,,shopify,10,deny,manual,66.38,,TRUE,TRUE,,,,,,,,,kg,,,,,,
vichitra-silk-maroon-festival-wear-embroidery-work-readymade-lehenga-choli,Vichitra Silk Maroon Festival Wear Embroidery Work Readymade Lehenga Choli,,LuxeMia,,Lehenga Choli,"bridal-lehenga, embroidery-work, festival-wear, free-shipping, indian-ethnic-wear, indian-lehenga, lehenga-choli, luxemia, maroon, silk, wedding-lehenga",TRUE,Size,38,Color,Maroon,,,LXM-393080-38,,shopify,10,deny,manual,66.38,,TRUE,TRUE,,,,,FALSE,Vichitra Silk Maroon Festival Wear Embroidery Work Readym...,Shop this Maroon Silk lehenga choli for festival wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
vichitra-silk-maroon-festival-wear-embroidery-work-readymade-lehenga-choli,,,,,,,,,40,,Maroon,,,LXM-393080-40,,shopify,10,deny,manual,66.38,,TRUE,TRUE,,,,,,,,,kg,,,,,,
vichitra-silk-green-festival-wear-embroidery-work-readymade-lehenga-choli,Vichitra Silk Green Festival Wear Embroidery Work Readymade Lehenga Choli,,LuxeMia,,Lehenga Choli,"bridal-lehenga, embroidery-work, festival-wear, free-shipping, green, indian-ethnic-wear, indian-lehenga, lehenga-choli, luxemia, silk, wedding-lehenga",TRUE,Size,38,Color,Green,,,LXM-393079-38,,shopify,10,deny,manual,66.38,,TRUE,TRUE,,,,,FALSE,Vichitra Silk Green Festival Wear Embroidery Work Readyma...,Shop this Green Silk lehenga choli for festival wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
vichitra-silk-green-festival-wear-embroidery-work-readymade-lehenga-choli,,,,,,,,,40,,Green,,,LXM-393079-40,,shopify,10,deny,manual,66.38,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,Net Off White Wedding Wear Embroidery Work Lehenga Choli,,LuxeMia,,Lehenga Choli,"bridal-lehenga, embroidery-work, free-shipping, indian-ethnic-wear, indian-lehenga, lehenga-choli, luxemia, net, off-white, wedding-lehenga, wedding-wear",TRUE,Size,28,Color,Off white,,,LXM-392956-28,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,FALSE,Net Off White Wedding Wear Embroidery Work Lehenga Choli,Shop this Off White Net lehenga choli for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,29,,Off white,,,LXM-392956-29,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,30,,Off white,,,LXM-392956-30,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,31,,Off white,,,LXM-392956-31,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,32,,Off white,,,LXM-392956-32,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,33,,Off white,,,LXM-392956-33,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,34,,Off white,,,LXM-392956-34,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,35,,Off white,,,LXM-392956-35,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,36,,Off white,,,LXM-392956-36,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
net-off-white-wedding-wear-embroidery-work-lehenga-choli,,,,,,,,,37,,Off white,,,LXM-392956-37,,shopify,10,deny,manual,350.21,,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-powder-pink-wedding-wear-sequins-work-lehenga-choli,Silk Powder Pink Wedding Wear Sequins Work Lehenga Choli,,LuxeMia,,Lehenga Choli,"bridal-lehenga, free-shipping, indian-ethnic-wear, indian-lehenga, lehenga-choli, luxemia, pink, sequins-work, silk, wedding-lehenga, wedding-wear",TRUE,Size,28,Color,Powder pink,,,LXM-392961-28,,shopify,10,deny,manual,477.75,,TRUE,TRUE,,,,,FALSE,Silk Powder Pink Wedding Wear Sequins Work Lehenga Choli,Shop this Pink Silk lehenga choli for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
silk-powder-pink-wedding-wear-sequins-work-lehenga-choli,,,,,,,,,29,,Powder pink,,,LXM-392961-29,,shopify,10,deny,manual,477.75,,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-powder-pink-wedding-wear-sequins-work-lehenga-choli,,,,,,,,,30,,Powder pink,,,LXM-392961-30,,shopify,10,deny,manual,477.75,,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-powder-pink-wedding-wear-sequins-work-lehenga-choli,,,,,,,,,31,,Powder pink,,,LXM-392961-31,,shopify,10,deny,manual,477.75,,TRUE,TRUE,,,,,,,,,kg,,,,,,
